"фокална, сегментарна или мултифокална дистония",G24.4
"фокална, сегментарна или мултифокална дистония",G24.5
"фокална, сегментарна или мултифокална дистония",G24.8
катаракта 40 с или без микрокорнея,Q12.0
следродилен оток или прекомерно наддаване на тегло,O99.3
Ахилесов бурсит или тендинит,M76.6
"Перинеални, скротални или пенокротални хипоспадии",Q54.2
"Перинеални, скротални или пенокротални хипоспадии",Q54.3
"микроцефалия с или без хориоретинопатия, лимфедем или умствена изостаналост",Q87.8
Преаурикуларен синус или фистула,H60.H
"Фрамбезия, начална или първична",A66.0
"Фрамбезия, начална или първична",A66.6
Преаурикуларен синус или фистула,H61.9
Системна склероза или системна склеродермия,M34.0
Системна склероза или системна склеродермия,M34.1
Системна склероза или системна склеродермия,M34.2
Системна склероза или системна склеродермия,M34.8
Системна склероза или системна склеродермия,M34.9
Нарушение на метаболизма на пурин или пиримидин,E79.0
Нарушение на метаболизма на пурин или пиримидин,E79.1
Нарушение на метаболизма на пурин или пиримидин,E79.8
Нарушение на метаболизма на пурин или пиримидин,E79.9
фамилен папиларен или фоликуларен карцином на щитовидната жлеза,C73
автозомно-доминантна или болест на Pelizaeus-Merzbacher с късно начало,E75.2
Фибуларна хипоплазия или синдром на аплазия-феморален поклон-олигодактилия,Q74.8
Надбъбречна хипертрофия или разстройство на хиперплазия ,E25.9
Надбъбречна хипертрофия или разстройство на хиперплазия ,E25
Преобразувателна истерия или реакция,F44
Стриктура на часовник или стеноза на стомаха,K31.2
"Макулна киста, дупка или псевдохоле на ретината",H35.3
DORV със субаортен или двойно ангажиран VSD,Q20.1
първични качествени или количествени дефекти на алфа-дистрогликана,G71.2
DORV със субаортен или двойно ангажиран VSD с белодробна стеноза,Q20.1
DORV със субаортен или двойно ангажиран VSD с белодробна стеноза,Q21.3
"Синдром на унилоблиран или липсващ тимус, бъбречна и уретера агенеза / дисгенеза и вътрематочно забавяне на растежа IUGR ",Q87.8
"очен колобом със или без увреждане на слуха, цепка на устните / небцето и / или умствена изостаналост",Q12.2
Други разстройства на хориоретинит или ретинохороидит NOS ,H30.9
Други разстройства на хориоретинит или ретинохороидит NOS ,H30
Синдром или дефект на Taussig-Bing,Q20.1
Мембраната на Bowman се сгъва или разкъсва,H18.3
Психоза или синдром на Корсаков,R41.3
Психоза или синдром на Корсаков,F04
дегенерация на макула или нарушение на NOS на задния полюс ,H35.3
болест на манипулаторите на корк или белия дроб,J67.3
Парализа на червата или дебелото черво,K56.0
Газова инфекция или гангрена,A48.0
дегенерация на макула или заден полюс,H35.3
Глюкоза: непоносимост или малабсорбция ,R73.0
хиперферритинемия със или без катаракта,H26.0
фамилна клекална крака със или без свързани аномалии на долните крайници,Q66.8
Камък от слюнчена жлеза или канал,K11.5
Мембраната на Боуман се сгъва или разкъсва,H18.3
Перцептивна загуба на слуха или глухота,H90.5
Перцептивна загуба на слуха или глухота,H91.9
Уилмс тумор и псевдо- или истински хермафродитизъм,N04.1
"Умствена изостаналост със или без краниофациален дисморфизъм, очен колобома или анормален телесен мозък",Q87.8
синдром или симптом на абстиненция на наркотици,P96.1
Коронарна остиална стеноза или атрезия,Q24.5
Ненормален произход на дясна или лява белодробна артерия от аортата,Q25.7
Foveal Hypoplasia 2 със или без оптични нервни грешки и / или дисгенеза на предния сегмент,Q15.8
Инвагинация на червата или дебелото черво,K56.1
Болест или синдром на Снедон-Уилкинсън,L13.1
Ретинит пигментоза със или без параартериоларна консервация на ретиналния пигментен епител,H35.5
карцином in situ нарушение на NOS на черния дроб или жлъчната система ,D01.5
вторичен сифилис на кожни или слуз мембрани нарушение на NOS ,A50.0
"Усукване на червата, червата или дебелото черво",K56.2
"Склеродермия, описана или локализирана",L94.0
Блок от ляв сноп или с полукълбо ,I44.6
вторичен сифилис на кожата или лигавиците,A50.0
Спастична параплегия 10 С или без периферна невропатия,G11.4
"Роговична дистрофия, пунктатна или нодуларна",H18.5
"Явление на Аргил Робъртсън или ученик, несифилитично",H57.0
Препятствие на шийката на пикочния мехур или везикуретрален отвор,N32.0
"предсърден септален дефект 7, със или без дефекти на AV проводимост",Q21.1
"Миопатия, миофибриларна, със или без катаракта и / или кардиомиопатия",G71.0
Аномалия на Axenfeld-Rieger със или без сърдечни дефекти и / или сензоневрална загуба на слуха,Q13.8
карцином in situ на бронх или белодробно NOS нарушение ,D02.2
"Полидактилия, разцепена устна / небце или езикова бучка и забавяне на психомоторите",Q04.3
"Покланяне на бедрените кости, аплазия или хипоплазия на фибулата и дигитални аномалии",Q74.8
злокачествено новообразувание на бронх или белодробно NOS нарушение ,C34.9
злокачествено новообразувание на бронх или белодробно NOS нарушение ,C34
"злокачествена неоплазма на бронх или бял дроб, неуточнено разстройство ",C34.9
"злокачествена неоплазма на бронх или бял дроб, неуточнено разстройство ",C34
злокачествена неоплазма на бронх или бял дроб,C34.9
злокачествена неоплазма на бронх или бял дроб,C34
Хемолитична болест на плода или новороденото,P55.9
Хемолитична болест на плода или новороденото,P55
Кандидален: вулвовагинит NOS или шийката на матката ,B37.3
"вагинално ентероцеле, вродено или придобито",N81.5
"вагинално ентероцеле, вродено или придобито",K46
"46, XY DSD поради устойчивост на LH или дефицит на LHB",Q56.1
катаракта 2 множество вида със или без микрокорнея,Q12.0
катаракта 3 множество вида със или без микрокорнея,Q12.0
катаракта 4 множество вида със или без микрокорнея,Q12.0
катаракта 9 множество вида със или без микрокорнея,Q12.0
трахеоезофагеална фистула със или без езохагеална атрезия,Q39.2
дилататна кардиомиопатия 1С със или без некомплект на лявата камера,I42.0
"Йоден акумулаторен, транспортиращ или уловителен дефект",E03.0
"Йоден акумулаторен, транспортиращ или уловителен дефект",E03.1
катаракта 21 множество вида със или без микрокорнея,Q12.0
катаракта 34 множество вида със или без микрокорнея,Q12.0
заболяване на малки съдове на мозъка със или без очни аномалии,I67.3
Прехвърляне на цитозолна метилова група или нарушение на метаболизма на серна аминокиселина,E72.1
разширена кардиомиопатия 1AA със или без лявокамерна несъвместимост,I42.0
"Дистония, реагираща на допа, със или без хиперфенилаланинемия, автозомно рецесивна",E70.1
Ектропион долна устна устна и или небце,Q87.8
"Скорошно отделяне на ретината, общо или субтотално",H33.0
"Глухота, вродена, едностранна или асиметрична",H90.3
Кожен хемангиом с мускулна или костна атрофия,Q87.2
полип: ендометриален / маточен NOS или ендометриален ,N84.0
Ectropion синдром на долно-цепна устна и или небце,Q87.8
"катаракта 1, множество видове, със или без микрокорнея",Q12.0
"Катаракта 3, множество видове, със или без микрокорнея",Q12.0
"Катаракта 4, множество видове, със или без микрокорнея",Q12.0
"Катаракта 9, множество видове, със или без микрокорнея",Q12.0
разширена кардиомиопатия с лека или никаква проксимална мускулна слабост,I42.0
трайно нарушение на инициирането или поддържането на съня,G47.0
"Катаракта 21, множество видове, със или без микрокорнея",Q12.0
"Катаракта 34, множество видове, със или без микрокорнея",Q12.0
гръдна гръдна дисплазия със или без полидактилия,Q77.2
първична цилиарна дискинезия 1 със или без situs inversus,Q34.8
първична цилиарна дискинезия 2 със или без situs inversus,Q34.8
първична цилиарна дискинезия 3 със или без situs inversus,Q34.8
първична цилиарна дискинезия 4 със или без situs inversus,Q34.8
първична цилиарна дискинезия 7 със или без situs inversus,Q34.8
първична цилиарна дискинезия 8 със или без situs inversus,Q34.8
първична цилиарна дискинезия 9 със или без situs inversus,Q34.8
трайно разстройство на иницииране или поддържане на будност,G47.1
"Микрофталмия и колобома, със или без ризомелична скелетна дисплазия",Q87.5
мъжко безплодие с азооспермия или олигозооспермия поради мутация на единичен ген,N46
вродена белодробна вена атрезия или стеноза,Q26.3
Пневмокониоза поради други силициев диоксид или силикати,J62.8
Пневмокониоза поради други силициев диоксид или силикати,J62
"Идиопатична инфекция, причинена от BCG или атипични микобактерии",D84.8
първична цилиарна дискинезия 10 със или без situs inversus,Q34.8
първична цилиарна дискинезия 13 със или без situs inversus,Q34.8
първична цилиарна дискинезия 14 със или без situs inversus,Q34.8
първична цилиарна дискинезия 15 със или без situs inversus,Q34.8
първична цилиарна дискинезия 16 със или без situs inversus,Q34.8
първична цилиарна дискинезия 17 със или без situs inversus,Q34.8
първична цилиарна дискинезия 18 със или без situs inversus,Q34.8
първична цилиарна дискинезия 19 със или без situs inversus,Q34.8
първична цилиарна дискинезия 20 със или без situs inversus,Q34.8
първична цилиарна дискинезия 22 със или без situs inversus,Q34.8
първична цилиарна дискинезия 23 със или без situs inversus,Q34.8
първична цилиарна дискинезия 25 със или без situs inversus,Q34.8
първична цилиарна дискинезия 26 със или без situs inversus,Q34.8
първична цилиарна дискинезия 28 със или без situs inversus,Q34.8
"Кардиомиопатия, дилатирана, с лека или без проксимална мускулна слабост",I42.0
гръдна гръдна дисплазия 1 с или без полидактилия,Q77.2
гръдна гръдна дисплазия 2 с полидактилия или без нея,Q77.2
гръдна гръдна дисплазия 3 с полидактилия или без нея,Q77.2
гръдна гръдна дисплазия 4 с или без полидактилия,Q77.2
гръдна гръдна дисплазия 5 с или без полидактилия,Q77.2
гръдна гръдна дисплазия 6 с или без полидактилия,Q77.2
"Лицева парализа, вродена, едностранна или двустранна",Q87.0
Общо свиване или свиване на зрителното поле,H53.4
хипогонадотропна хипогонадизъм 2 със или без анозмия,E23.0
"Цилиарна дискинезия, първична, 2, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 3, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 4, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 7, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 8, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 9, със или без Situs Inversus",Q34.8
пневмонит поради вдишване на храна или повръщане,J69.0
"Нефрит, семеен, без глухота или очен дефект",I15.1
Лисенцефалия тип 2 без мускулно или окото,Q04.3
хипогонадотропна хипогонадизъм 23 със или без анозмия,Q56.1
Лисенцефалия тип 2 без мускулно или очно участие,Q04.3
"Цилиарна дискинезия, първична, 10, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 13, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 14, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 15, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 16, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 17, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 18, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 19, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 20, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 22, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 23, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 25, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 26 г., със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 28, със или без Situs Inversus",Q34.8
"Цилиарна дискинезия, първична, 30, със или без Situs Inversus",Q34.8
хипомиелинизираща левкодистрофия 7 с или без олигодонтия и / или хипогонадотропно хипогонадизъм,E75.2
хипомиелинизираща левкодистрофия 7 с или без олигодонтия и / или хипогонадотропно хипогонадизъм,G11.1
хипомиелинизираща левкодистрофия 8 с или без олигодонтия и / или хипогонадотропно хипогонадизъм,G11.1
"Остеохондрозата не е посочена като възрастна или непълнолетна, на неуточнено място",M93.9
"Остеохондрозата не е посочена като възрастна или непълнолетна, на неуточнено място",M92
аурикуларни отклонения - цепна устна със или без синдром на цепнато небце-очни аномалии,Q87.0
Вродено отсъствие на кожа на горните или долните крайници,Q84.8
"Микроцефалия и хориоретинопатия със или без умствена изостаналост, автозомно доминиращо",Q87.8
"дегенерация на макула поради нарушение на киста, дупка или псевдохоле ",H35.3
злокачествена неоплазма на мъжкия генитален орган или тракт,C63.9
Анонохия-ониходистрофия с хипоплазия или отсъствие на дистални фаланги,Q84.6
Анонохия-ониходистрофия с хипоплазия или отсъствие на синдром на дисталните фаланги,Q84.6
Индуцирана от пароксизмална дистония с или без епилепсия и / или хемолитична анемия,G24.8
мъжко безплодие поради дисгенеза на гонадата или нарушение на спермата,N46
Калдъръмен лисенцефалия без мускулно или окото,Q04.3
калдъръмен лисенцефалия без мускулно или очно засягане,Q04.3
"Амелогенеза несъвършенство, хипопластично, със или без отклонение от малки разкъсвания, автозомно рецесивно",K00.5
Kernicterus поради изоимунизация на плода или новороденото,P57.0
"Дизеритропоетична анемия, вродена, ирландска или ветерана",D56.1
вродена секреторна натриева диария 3 с или без други вродени аномалии,P78.3
"Пароксизмална дискинезия, предизвикана от упражнения със или без епилепсия и / или хемолитична анемия",G24.8
"Роговична дистрофия, Франсоа-Неетен петнист или флектиран",H18.5
неврофиброматоза тип 1 поради NF1 мутация или интрагенна делеция,Q85.0
двоен изход на дясна камера със субаортен или двойно ангажиран вентрикуларен септален дефект,Q20.1
двоен изход на дясна камера със субаортален или двойно ангажиран вентрикуларен септален дефект с белодробна стеноза,Q20.1
двоен изход на дясна камера със субаортален или двойно ангажиран вентрикуларен септален дефект с белодробна стеноза,Q21.3
Мъжко безплодие поради дисгенеза на тестисите или нарушение на спермата,N46
Инфекция с тения: чревна таения солум или свинско месо ,B69.0
Инфекция с тения: чревна таения солум или свинско месо ,B69.1
Инфекция с тения: чревна таения солум или свинско месо ,B69.8
Инфекция с тения: чревна таения солум или свинско месо ,B69.9
Инфекция с тения: чревна таения солум или свинско месо ,B69
Болест на Von Recklinghausen поради NF1 мутация или интрагенна делеция,Q85.0
автозомно рецесивна вродена хипомиелинизираща или амиелинизираща невропатия,G60.0
"епилепсия, фокусна, с нарушение на говора и със или без умствена изостаналост",E72.1
Мъжки псевдохермафродитизъм поради LH резистентност или LHB дефицит,Q56.1
Неспецифично възпаление на кавернозния синус или висша орбитална фисура,H49.8
"Кардиомиопатия, фамилна хипертрофична, 23, със или без вентрикуларна несъвместимост",I42.0
"46, XY DSD поради лутеинизираща хормонална резистентност или дефицит на бета субединица на лутеинизиращ хормон",Q56.1
"Болест на Pelizaeus-Merzbacher, автозомно-доминиращ или тип късно начало",E75.2
"Болест на Pelizaeus-Merzbacher, автозомно доминиращ или тип късно начало, по-рано",E75.2
"Класически паранеопластичен лимбичен енцефалит, със или без вътреклетъчни антигени",G13.1
"остра стомашна язва без споменаване на кръвоизлив или перфорация, без да се споменава за запушване",K25
"Вентрикуларен септален дефект с белодробна стеноза или атрезия, декстрапозиция на аорта и хипертрофия на дясна камера",Q21.3
"Множествени кожни и маточни лейомиомати 1, със или без бъбречно-клетъчен карцином",C64
Хореоатетоза и вроден хипотиреоидизъм със или без белодробна дисфункция,E03.1
"Непупуративен отит, не е определен като остър или хроничен",H65.9
"Непупуративен отит, не е определен като остър или хроничен",H65
вроден хипотиреоидизъм поради дисгенеза на щитовидната жлеза или хипоплазия,E03.1
"Зависимостта от наркотици, усложняваща бременността, раждането или пуберпериума",O99.3
"Психично разстройство, усложняващо бременността, раждането или пуберпериума",O99.3
"хронична стомашна язва без споменаване на кръвоизлив или перфорация, с обструкция",K25
"злокачествено новообразувание на черния дроб, което не е посочено като първично или вторично",C22.0
"злокачествено новообразувание на черния дроб, което не е посочено като първично или вторично",C22.9
"мускулна дистрофия-дистрогликанопатия вродена със или без умствена изостаналост, тип В, ​​5",G71.2
"46, XY нарушение на сексуалното развитие поради LH резистентност или LHB дефицит",Q56.1
Умствена изостаналост и отличителни черти на лицето със или без сърдечни дефекти,Q87.8
"остра гастроеджунална язва без споменаване на кръвоизлив или перфорация, без споменаване на обструкция",K28.0
"гестационен диабет, усложняващ бременността, раждането или пуберпериума",O24.4
Първична торсионна дистония с преобладаващо начало на краниоцервикални или горни крайници,G24.1
вродена фамилна неразрешима диария с епителни или епителни аномалии,P78.3
"цервикална некомпетентност, усложняваща бременността, раждането или пуберпериума",N88.3
локализиран лишеен микседематоз с моноклонална гамопатия или системни симптоми,L98.5
Интелектуална нетрудоспособност с нарушение на езика и със или без аутистични особености,Q87.2
вродени аномалии на бъбреците и пикочните пътища със или без очни нарушения,Q60.4
"хронична гастроеджунална язва без споменаване на кръвоизлив или перфорация, без споменаване на обструкция",K28.0
"злокачествено новообразувание на външната устна, не е посочено като горна или долна",C00.9
"злокачествено новообразувание на външната устна, не е посочено като горна или долна",C00
"Токсемия с конвулсии, усложняващи бременността, раждането или пуберпериума",O15.9
"Токсемия с конвулсии, усложняващи бременността, раждането или пуберпериума",O15
"левкодистрофия, дисмиелинизираща и спастична парапареза със или без дистония",G11.4
приобщаваща телесна миопатия с ранно начало на болестта на Педжет с или без фронтотемпорална деменция,G71.8
"Салпингит и оофорит не са посочени като остър, подостър или хроничен",N70.9
"Салпингит и оофорит не са посочени като остър, подостър или хроничен",N70
автозомно рецесивна амелогенеза имперфекта хипопластична с или без отключена отклонение,K00.5
"невроендокринен тумор на апендикса, добре диференциран, нисък или междинен клас",C18.1
"невроендокринен тумор на апендикса, добре диференциран, нисък или междинен клас",D37.3
Мъжкият псевдохермафродитизъм поради лутеинизираща хормонална резистентност или дефицит на бета субединица на лутеинизиращ хормон,Q56.1
"Чревна атрезия, множество и / или възпалителни заболявания на червата със или без имунодефицит",Q43.8
"Чревна атрезия, множество и / или възпалителни заболявания на червата със или без имунодефицит",Q82.8
"Умствена изостаналост, микроцефалия и различни черти на лицето със или без болест на Хиршпрунг",Q43.1
Хипопигментация на червата и точкова палмоплантарна кератодерма със или без извънматочна калцификация,Q82.8
"Митохондриален синдром на изчерпване на ДНК, енцефаломиопатична форма, със или без метилмалонова киселинна киселина, автозомно рецесивна, свързана със захар2",G71.3
"микроцефалия, умствена изостаналост и различни черти на лицето, със или без болест на Хиршпрунг",Q43.1
"Микроцефалия, умствена изостаналост и различни черти на лицето, със или без Hirschsprung заболяване",Q43.1
"злокачествено новообразувание от орален аспект на устните, не е уточнено дали горна или долна",C00.9
"злокачествено новообразувание от орален аспект на устните, не е уточнено дали горна или долна",C00
"46, XY нарушение на половото развитие поради лутеинизираща хормонална резистентност или дефицит на бета субединица на лутеинизиращ хормон",Q56.1
дигитални аномалии с къси палпабрални фисури и атрезия на хранопровода или дванадесетопръстника,Q87.8
Yaba,B08.0
MGA3,E71.1
PROP,E71.1
MCAD,E71.3
SCAD,E71.3
Ga 2,E71.3
MADD,E71.3
NALD,E71.5
Mgoa,G43.0
Mgr4,G43.0
Буут,J84.1
НЦЗИ,J84.8
NEHI,J84.8
TTTS,O43.0
куру,A81.8
WNND,A92.3
WNNS,A92.3
ABPA,B44.1
ABPA,B44.8
BCLL,C91.1
ANLL,C92.0
aCML,C92.2
APML,C92.4
JCML,C93.3
JMML,C93.3
AMKL,C94.2
AFLH,D47.Z
GLNH,D47.Z
AT3D,D68.5
CIMF,D75.8
ALPS,D89.8
NTIS,E07.8
Fh 1,E26.0
FH-I,E26.0
MEN1,E31.2
ОПСО,E71.4
SPCD,E71.4
OCRL,E72.0
GSD2,E74.0
GSD5,E74.0
GSD6,E74.0
GSD7,E74.0
MPS3,E76.2
MPS7,E76.2
BTHS,E78.7
MGA2,E78.7
SLOS,E78.7
XLHR,E83.3
HOOE,E85.4
PLCA,E85.4
A1AD,E88.0
AATD,E88.0
ПТСР,F43.1
DSPD,G47.2
DSPS,G47.2
ASPS,G47.2
ISWD,G47.2
OSAS,G47.3
CIDP,G61.8
LEMS,G70.8
hIBM,G72.4
IBM2,G72.4
sIBM,G72.4
ечемик на окото,H00.0
FCED,H18.5
FECD,H18.5
MECD,H18.5
KTCN,H18.6
CACD,H31.2
FEVR,H35.0
LHON,H47.2
ACHM,H53.5
LBBB,I44.6
LQTS,I45.8
HOOE,I68.0
ТОРС,J12.8
ABPA,J99.8
NASH,K75.8
JPsA,L40.5
PLCA,L99.0
Пирамидален,M02.1
Пирамидален,M02.3
JPsA,M09.0
ППХН,P29.3
SHFM,Q71.6
Nf 4,Q85.0
BBS1,Q87.8
BBS2,Q87.8
BBS3,Q87.8
BBS4,Q87.8
BBS5,Q87.8
BBS6,Q87.8
BBS7,Q87.8
BBS8,Q87.8
BBS9,Q87.8
BRRS,Q87.8
RMSS,Q87.8
кипене,A42.0
кипене,A42.1
кипене,A42.2
кипене,A42.7
кипене,A42.8
кипене,A42.9
yaws,A66.9
Нома,A69.0
ANUG,A69.1
RMSF,A77.0
SSPE,A81.1
Жика,A92.5
Жика,A92.8
CHHF,A96.8
CCHF,A98.0
HFRS,A98.5
Зона,B02.9
брадавица,B07.8
HFMD,B08.4
CEBV,B27.0
моно,B27.0
моно,B27.9
Pfbi,B50.9
FHCC,C22.0
HNEC,C22.7
PETs,C25.4
GANT,C26.9
ГИСТ,C26.9
WDFA,C34.1
WDFA,C34.2
WDFA,C34.3
WDFA,C34.8
Ess1,C44.3
MSSE,C44.3
Ess1,C44.6
MSSE,C44.6
Ess1,C44.7
MSSE,C44.7
ОБЯТИЯ,C49.9
ASPS,C49.9
ATRT,C49.9
DDLS,C49.9
DFSP,C49.9
RMS2,C49.9
RTPS,C49.9
WDLS,C49.9
GANT,C49.A
ГИСТ,C49.A
SCCB,C67.0
SCCB,C67.1
SCCB,C67.2
SCCB,C67.3
SCCB,C67.4
SCCB,C67.5
SCCB,C67.6
SCCB,C67.7
SCCB,C67.8
SCCB,C67.9
aMOA,C71.9
EFTs,C71.9
Азиатско-тихоокеанския регион,C74.0
CHDM,C76.7
NSHD,C81.1
NSHL,C81.1
MCHL,C81.2
NMZL,C83.0
SLVL,C83.0
SMZL,C83.0
