A40,"Септицемия, предизвикана от Streptococcus pneumoniae"
A40,Други стрептококови септицемии
A40,"Стрептококова септицемия, неуточнена"
A41,Друга септицемия
A41,"Септицемия, предизвикана от Staphyloccocus aureus"
A41,"Септицемия, предизвикана от други уточнени стафилококи"
A41,"Септицемия, предизвикана от неуточнен вид стафилокок"
A41,"Септицемия, предизвикана от Haemophilus influenzae"
A41,"Септицемия, предизвикана от анаероби"
A41,"Септицемия, предизвикана от други грамотрицателни микроорганизми"
A41,Друга уточнена септицемия
A41,"Септицемия, неуточнена"
A42,Актиномикоза
A42,Белодробна актиномикоза
A42,Абдоминална актиномикоза
A42,Цервикофациална актиномикоза
A42,Актиномикозна септицемия
A42,Друга актиномикоза
A42,"Актиномикоза, неуточнена"
A43,Нокардиоза
A43,Белодробна нокардиоза
A43,Нокардиоза на кожата
A43,Други форми на нокардиоза
A43,"Нокардиоза, неуточнена"
A44,Бартонелоза
A44,Системна бартонелоза
A44,Кожна и кожнолигавична бартонелоза
A44,Други форми на бартонелоза
A44,"Бартонелоза, неуточнена"
A46,Еризипел
A48,"Други бактериални болести,  некласифицирани другаде"
A48,Газова гангрена
A48,Болест на легионерите
A48,Болест на легионерите без пневмония [треска Pontiac]
A48,Токсичен шоков синдром
A48,Бразилска пурпурна треска
A48,Други уточнени бактериални болести
A49,Бактериална инфекция с неуточнена  локализация
A49,"Стафилококова инфекция, неуточнена"
A49,"Стрептококова инфекция, неуточнена"
A49,"Инфекция, предизвикана от Haemophilus influenzae, неуточнена"
A49,"Инфекция, предизвикана от микоплазма, неуточнена"
A49,Други бактериални инфекции с неуточнена локализация
A49,"Бактериална инфекция, неуточнена"
A50,Вроден сифилис
A50,Ранен вроден сифилис със симптоми
A50,Ранен вроден латентен сифилис
A50,"Ранен вроден сифилис, неуточнен"
A50,Късно вродено сифилитично увреждане на очите
A50,Късен вроден невросифилис [ювенилен невросифилис]
A50,Други форми на късен вроден сифилис със симптоми
A50,Късен латентен вроден сифилис
A50,"Късен вроден сифилис, неуточнен"
A50,"Вроден сифилис, неуточнен"
A51,Ранен сифилис
A51,Първичен сифилис на половите органи
A51,Първичен сифилис на ануса
A51,Първичен сифилис с други локализации
A51,Вторичен сифилис на кожата и лигавиците
A51,Други форми на вторичен сифилис
A51,Ранен латентен сифилис
A51,"Ранен сифилис, неуточнен"
A52,Късен сифилис
A52,Сифилис на сърдечно-съдовата система
A52,Невросифилис със симптоми
A52,Асимптоматичен невросифилис
A52,"Невросифилис, неуточнен"
A52,Други симптоми на късен сифилис
A52,Късен латентен сифилис
A52,"Късен сифилис, неуточнен"
A53,Други и неуточнени форми на сифилис
A53,"Латентен сифилис, неуточнен като ранен или късен"
A53,"Сифилис, неуточнен"
A54,Гонококова инфекция
A54,Гонококова инфекция на долните отдели на пикочо-половия тракт без абсцедиране на периуретрални или придатъчни жлези
A54,Гонококова инфекция на долните отдели на пикочо-половия тракт с абсцедиране на периуретрални и придатъчни жлези
A54,Гонококов пелвеоперитонит и други гонококови инфекции на пикочо-половия тракт
A54,Гонококова инфекция на окото
A54,Гонококова инфекция на костно-мускулната система
A54,Гонококов фарингит
A54,Гонококова инфекция на ануса и ректума
A54,Други гонококови инфекции
A54,"Гонококова инфекция, неуточнена"
A55,Хламидиен лимфогранулом (венеричен)
A56,"Други хламидийни болести, предавани по полов път"
A56,Хламидийни инфекции на долните отдели на пикочо-половия тракт
A56,Хламидийни инфекции на органите в малкия таз и други пикочо-полови органи
A56,"Хламидийна инфекция на пикочо-половия тракт, неуточнена"
A56,Хламидийна инфекция на ануса и ректума
A56,Хламидиен фарингит
A56,"Хламидийни инфекции, предавани по полов път с друга локализация"
A57,Шанкроид
A58,"Гранулом, ингвинален"
A59,Трихомониаза
A59,Урогенитална трихомониаза
A59,Трихомониаза с други локализации
A59,"Трихомониаза, неуточнена"
A60,Аногенитална херпес-вирусна  [herpes simplex] инфекция
A60,Херпес-вирусни инфекции на половите органи и пикочо-половия тракт
A60,Херпес-вирусни инфекции на перианалната кожа и ректума
A60,"Аногенитална херпес-вирусна инфекция, неуточнена"
A63,"Други болести, предавани предимно  по полов път, некласифицирани другаде"
A63,Аногенитални (венерични) брадавици
A63,"Други уточнени болести, предавани предимно по полов път"
A64,"Болести, предавани предимно по полов път, неуточнени"
A65,Невенеричен сифилис
A66,Фрамбезия
A66,Първични поражения при фрамбезия
A66,Множествени папиломи и мокреща краб-фрамбезия
A66,Други ранни кожни поражения при фрамбезия
A66,Фрамбезийна хиперкератоза
A66,Фрамбезийни гуми и язви
A66,Гангоза
A66,Увреждания на костите и ставите при фрамбезия
A66,Други симптоми при фрамбезия
A66,Латентна фрамбезия
A66,"Фрамбезия, неуточнена"
A67,Пинта [карате]
A67,Първични поражения при пинта
A67,Междинни поражения при пинта
A67,Късни поражения при пинта
A67,Смесени поражения при пинта
A67,"Пинта, неуточнена"
A68,Възвратни трески
A68,Въшкова възвратна треска
A68,Кърлежова възвратна треска
A68,"Възвратна треска, неуточнена"
A69,"Други инфекции, предизвикани  от спирохети"
A69,Некротизиращ язвен стоматит
A69,Други инфекции на Vincent
A69,Лаймска болест
A69,Други уточнени спирохетозни инфекции
A69,"Спирохетозна инфекция, неуточнена"
A70,"Инфекция, предизвикана от  Chlamydia psittaci"
A71,Трахома
A71,Начален стадий на трахома
A71,Активен стадий на трахома
A71,"Трахома, неуточнена"
A74,"Други болести, предизвикани  от хламидии"
A74,Хламидиен конюнктивит (Н13.1*)
A74,Други хламидийни болести
A74,"Хламидийна инфекция, неуточнена"
A75,Петнист тиф
A75,"Епидемичен въшков петнист тиф, предизвикан от Rickettsia prowazekii"
A75,Рецидивиращ тиф [болест на Brill]
A75,"Тиф, предизвикан от Rickettsia typhi"
A75,"Тиф, предизвикан от Rickettsia tsutsugamushi"
A75,"Петнист тиф, неуточнен"
A77,Петниста треска [кърлежови рикетсиози]
A77,"Петниста треска, предизвикана от Rickettsia rickettsii"
A77,"Петниста треска, предизвикана от Rickettsia conorii"
A77,"Петниста треска, предизвикана от Rickettsia siberica"
A77,"Петниста треска, предизвикана от Rickettsia australis"
A77,Други петнисти трески
A77,"Петниста треска, неуточнена"
A78,Ку-треска
A79,Други рикетсиози
A79,Окопна треска
A79,"Вариолоподобна рикетсиоза, предизвикана от Rickettsia akari"
A79,Други уточнени рикетсиози
A79,"Рикетсиоза, неуточнена"
A80,Остър полиомиелит
A80,"Остър паралитичен полиомиелит, свързан с ваксина"
A80,"Остър паралитичен полиомиелит, предизвикан от внесен див вирус"
A80,"Остър паралитичен полиомиелит, предизвикан от див природен вирус"
A80,"Остър паралитичен полиомиелит, друг и неуточнен"
A80,Остър непаралитичен полиомиелит
A80,"Остър полиомиелит, неуточнен"
A81,Атипични вирусни инфекции  на централната нервна система
A81,Болест на Creutzfeldt-Jakob
A81,Подостър склерозиращ паненцефалит
A81,Прогресираща многоогнищна левкоенцефалопатия
A81,Други атипични вирусни инфекции на централната нервна система
A81,"Атипична вирусна инфекция на централната нервна система, неуточнена"
A82,Бяс
A82,Горски бяс
A82,Градски бяс
A82,"Бяс, неуточнен"
A83,"Вирусен енцефалит, предаван  от комари"
A83,Японски енцефалит
A83,Западен конски енцефалит
A83,Източен конски енцефалит
A83,Енцефалит St Louis
A83,Австралийски енцефалит
A83,Калифорнийски енцефалит
A83,"Болест, предизвикана от Rocio-вирус"
A83,"Други вирусни енцефалити, предавани от комари"
A83,"Вирусен енцефалит, предаван от комари, неуточнен"
A84,"Вирусен енцефалит, предаван от кърлежи"
A84,Далекоизточен кърлежов енцефалит [руски пролетно-летен енцефалит]
A84,Централноевропейски кърлежов енцефалит
A84,Други кърлежови вирусни енцефалити
A84,"Кърлежов вирусен енцефалит, неуточнен"
A85,"Други вирусни енцефалити,  некласифицирани другаде"
A85,Ентеровирусен енцефалит (G05.1*)
A85,Аденовирусен енцефалит (G05.1*)
A85,"Вирусен енцефалит, предаван от членестоноги, неуточнен"
A85,Други уточнени вирусни енцефалити
A86,"Вирусен енцефалит, неуточнен"
A87,Вирусен менингит
A87,Ентеровирусен менингит (G02.0*)
A87,Аденовирусен менингит (G02.0*)
A87,Лимфоцитарен хориоменингит
A87,Друг вирусен менингит
A87,"Вирусен менингит, неуточнен"
A88,"Други вирусни инфекции на централната нервна система,  некласифицирани другаде"
A88,Ентеровирусна екзантематозна треска [Бостънски екзантем]
A88,Епидемично вертиго
A88,Други уточнени вирусни инфекции на централната нервна система
A89,"Вирусна инфекция на централната нервна система, неуточнена"
A90,Денга [класическа треска денга]
A91,"Хеморагична треска, предизвикана  от dengue-вирус"
A92,"Други вирусни трески, предавани  от комари"
A92,"Болест, предизвикана от Chikungunya-вирус"
A92,Треска O'nyong-nyong
A92,Венецуелска конска треска
A92,Западно-Нилска треска
A92,Рифт-Вали треска [на долината Рифт]
A92,"Друга уточнена вирусна треска, предавана от комари"
A92,"Вирусна треска, предавана от комари, неуточнена"
A93,"Други вирусни трески, предавани от  членестоноги, некласифицирани другаде"
A93,"Болест, предизвикана от Оропуш-вирус"
A93,Москитова треска
A93,Колорадска кърлежова треска
A93,"Други уточнени вирусни трески, предавани от членестоноги"
A94,"Вирусна треска, предавана  от членестоноги, неуточнена"
A95,Жълта треска
A95,Горска жълта треска
A95,Градска жълта треска
A95,"Жълта треска, неуточнена"
A96,Аренавирусна хеморагична треска
A96,Хеморагична треска Junin
A96,Хеморагична треска Machupo
A96,Треска Lassa
A96,Други аренавирусни хеморагични трески
A96,"Аренавирусна хеморагична треска, неуточнена"
A98,"Други вирусни хеморагични трески,  некласифицирани другаде"
A98,Кримска хеморагична треска (предизвикана от Конго-вирус)
A98,Хеморагична треска Omsk
A98,Горска болест Kyasanur
A98,Вирусна болест Marburg
A98,Хеморагична треска Ebola
A98,Хеморагична треска с бъбречен синдром
A98,Други уточнени вирусни хеморагични трески
A99,"Вирусна хеморагична треска, неуточнена"
B00,Херпес-вирусни [herpes simplex] инфекции
B00,Херпесна екзема
B00,Херпес-вирусен везикуларен дерматит
B00,Херпес-вирусен гингивостоматит и фаринготонзилит
B00,Херпес-вирусен менингит (G02.0*)
B00,Херпес-вирусен енцефалит (G05.1*)
B00,Херпес-вирусна болест на очите
B00,Дисеминирана херпес-вирусна болест
B00,Други форми на херпес-вирусна инфекция
B00,"Херпес-вирусна инфекция, неуточнена"
B01,Лещенка [varicella]
B01,Варицела с менингит (G02.0*)
B01,Варицела с енцефалит (G05.1*)
B01,Варицела с пневмония (J17.1*)
B01,Варицела с други усложнения
B01,Варицела без усложнения
B02,Херпес зостер [herpes zoster]
B02,Херпес зостер с енцефалит (G05.1*)
B02,Херпес зостер с менингит (G02.0*)
B02,Херпес зостер с други усложнения на нервната система
B02,Херпес зостер с очни усложнения
B02,Дисеминирана херпес зостер инфекция
B02,Херпес зостер с други усложнения
B02,Херпес зостер без усложнения
B03,Вариола1
B04,"Инфекции, предизвикани от вируса  на маймунската вариола"
B05,Брусница
B05,"Брусница, усложнена с енцефалит (G05.1*)"
B05,"Брусница, усложнена с менингит (G02.0*)"
B05,"Брусница, усложнена с пневмония (J17.1*)"
B05,"Брусница, усложнена със среден отит (H67.1*)"
B05,Брусница с интестинални усложнения
B05,Брусница с други усложнения
B05,Брусница без усложнения
B06,Рубеола [немска брусница]
B06,Рубеола с неврологични усложнения
B06,Рубеола с други усложнения
B06,Рубеола без усложнения
B08,"Други вирусни инфекции, характеризиращи се с увреждания на кожата и лигавиците, некласифицирани другаде"
B08,Други ортопоксвирусни инфекции
B08,Контагиозен молускус
B08,Внезапна екзантема (шеста болест)
B08,Инфекциозен еритем (пета болест)
B08,Ентеровирусен везикуларен стоматит с екзантема
B08,Ентеровирусен везикуларен фарингит
B08,"Други уточнени вирусни инфекции, характеризиращи се с увреждане на кожата и лигавиците"
B09,"Вирусна инфекция, характеризираща се  с увреждане на кожата и лигавиците,  неуточнена"
B15,Остър хепатит А
B15,Хепатит А с хепатална кома
B15,Хепатит А без хепатална кома
B16,Остър хепатит В
B16,Остър хепатит В с делта-агент (коинфекция) с хепатална кома
B16,Остър хепатит В с делта-агент (коинфекция) без хепатална кома
B16,Остър хепатит В без делта-агент с хепатална кома
B16,Остър хепатит В без делта агент и без хепатална кома
B17,Други остри вирусни хепатити
B17,Остра делта-(супер)инфекция при хепатит В носителство
B17,Остър хепатит С
B17,Остър хепатит Е
B17,Други уточнени остри вирусни хепатити
B18,Хроничен вирусен хепатит
B18,Хроничен вирусен хепатит В с делта-агент
B18,Хроничен вирусен хепатит В без делта-агент
B18,Хроничен вирусен хепатит С
B18,Друг хроничен вирусен хепатит
B18,"Хроничен вирусен хепатит, неуточнен"
B19,"Вирусен хепатит, неуточнен"
B19,Неуточнен вирусен хепатит с хепатална кома
B19,Неуточнен вирусен хепатит без хепатална кома
B20,"Болест, предизвикана от вируса  на човешкия имунодефицит [HIV], проявяваща се като инфекциозни  и паразитни болести"
B20,"Болест, предизвикана от HIV, с прояви на микобактериална инфекция"
B20,"Болест, предизвикана от HIV, с прояви на други бактериални инфекции"
B20,"Болест, предизвикана от HIV, с прояви на цитомегал-вирусно заболяване"
B20,"Болест, предизвикана от HIV, с прояви на други вирусни инфекции"
B20,"Болест, предизвикана от HIV, с прояви на кандидоза"
B20,"Болест, предизвикана от HIV, с прояви на други микози"
B20,"Болест, предизвикана от HIV, с прояви на пневмония, предизвикана от Pneumocystis carinii"
B20,"Болест, предизвикана от HIV, с прояви на множествени инфекции"
B20,"Болест, предизвикана от HIV, с прояви на други инфекциозни и паразитни болести"
B20,"Болест, предизвикана от HIV, с прояви на неуточнени инфекциозни и паразитни болести"
B21,"Болест, предизвикана от вируса  на човешкия имунодефицит [HIV], проявяваща се като злокачествени новообразувания"
B21,"Болест, предизвикана от HIV, с прояви на Kaposi-сарком"
B21,"Болест, предизвикана от HIV, с прояви на Burkitt-лимфом"
B21,"Болест, предизвикана от HIV, с прояви на други нехочкинови лимфоми"
B21,"Болест, предизвикана от HIV, с прояви на други злокачествени новообразувания на лимфната, кръвотворната и сродните им тъкани"
B21,"Болест, предизвикана от HIV, с прояви на множествени злокачествени новообразувания"
B21,"Болест, предизвикана от HIV, с прояви на други злокачествени новообразувания"
B21,"Болест, предизвикана от HIV, с прояви на неуточнени злокачествени новообразувания"
B22,"Болест, предизвикана от вируса  на човешкия имунодефицит [HIV], проявяваща се като други уточнени болести"
B22,"Болест, предизвикана от HIV, с прояви на енцефалопатия"
B22,"Болест, предизвикана от HIV, с прояви на лимфен интерстициален пневмонит"
B22,"Болест, предизвикана от HIV, с прояви на синдром на изтощение"
B22,"Болест, предизвикана от HIV, с прояви на множествени заболявания, класифицирани другаде"
B23,"Болест, предизвикана от вируса  на човешкия имунодефицит [HIV], проявяваща се като други състояния"
B23,Остър HIV-инфекциозен синдром
B23,"Болест, предизвикана от HIV, с прояви на (персистираща) генерализирана лимфаденопатия"
B23,"Болест, предизвикана от HIV, с прояви на хематологични и имунологични нарушения, некласифицирани другаде"
B23,"Болест, предизвикана от HIV, с прояви на други уточнени състояния"
B24,"Болест, предизвикана от вируса  на човешкия имунодефицит [HIV], неуточнена"
B25,Цитомегалвирусна болест
B25,Цитомегалвирусна пневмония (J17.1*)
B25,Цитомегалвирусен хепатит (K77.0*)
B25,Цитомегалвирусен панкреатит (K87.1*)
B25,Други цитомегалвирусни болести
B25,"Цитомегалвирусна болест, неуточнена"
B26,Епидемичен паротит
B26,Паротитен орхит (N51.1*)
B26,Паротитен менингит (G02.0*)
B26,Паротитен енцефалит (G05.1*)
B26,Паротитен панкреатит (K87.1*)
B26,Епидемичен паротит с други усложнения
B26,"Епидемичен паротит, неусложнен"
B27,Инфекциозна мононуклеоза
B27,Гама-херпес-вирусна мононуклеоза
B27,Цитомегалвирусна мононуклеоза
B27,Друга инфекциозна мононуклеоза
B27,"Инфекциозна мононуклеоза, неуточнена"
B30,Вирусен конюнктивит
B30,"Кератоконюнктивит, предизвикан от аденовирус (H19.2*)"
B30,"Конюнктивит, предизвикан от аденовирус (H13.1*)"
B30,Вирусен фарингоконюнктивит
B30,Остър епидемичен хеморагичен конюнктивит (ентеровирусен) (H13.1*)
B30,Друг вирусен конюнктивит (H13.1*)
B30,"Вирусен конюнктивит, неуточнен"
B33,"Други вирусни болести, некласифицирани другаде"
B33,Епидемична миалгия
B33,Ross River болест
B33,Вирусен кардит
B33,"Ретровирусни инфекции, некласифицирани другаде"
B33,Други уточнени вирусни болести
B34,Вирусна инфекция с неуточнена локализация
B34,"Аденовирусна инфекция, неуточнена"
B34,"Ентеровирусна инфекция, неуточнена"
B34,"Коронавирусна инфекция, неуточнена"
B34,"Парвовирусна инфекция, неуточнена"
B34,"Паповавирусна инфекция, неуточнена"
B34,Други вирусни инфекции с неуточнена локализация
B34,"Вирусна инфекция, неуточнена"
B35,Дерматофития
B35,Микоза на брадата и главата
B35,Микоза на ноктите
B35,Микоза на ръцете
B35,Микоза на стъпалото
B35,Микоза на тялото
B35,Имбрикативна микоза
B35,Ингвинална епидермофития
B35,Други дерматофитии
B35,"Дерматофития, неуточнена"
B36,Други повърхностни микози
B36,Разноцветен лишей
B36,Черна микоза
B36,Бяла пиедра
B36,Черна пиедра
B36,Други уточнени повърхностни микози
B36,"Повърхностна микоза, неуточнена"
B37,Кандидоза
B37,Кандидозен стоматит
B37,Белодробна кандидоза
B37,Кандидоза на кожата и ноктите
B37,Кандидоза на вулвата и вагината (N77.1*)
B37,Кандидоза с други урогенитални локализации
B37,Кандидозен менингит (G02.1*)
B37,Кандидозен ендокардит (I39.8*)
B37,Кандидозна септицемия
B37,Кандидоза с други локализации
B37,"Кандидоза, неуточнена"
B38,Кокцидиоидомикоза
B38,Остра белодробна кокцидиоидомикоза
B38,Хронична белодробна кокцидиоидомикоза
B38,"Белодробна кокцидиоидомикоза, неуточнена"
B38,Кожна кокцидиоидомикоза
B38,Кокцидиоидомикозен менингит (G02.1*)
B38,Дисеминирана кокцидиоидомикоза
B38,Други видове кокцидиоидомикоза
