Morbum triglyceride et repono de Wolman type III,E75
"Cum ped vel sine comitialis, qualis / aut hemolytic anemia",G24
ASD cum aut sine macula atrioventriculare sin istrum conduction,Q21
Essential atrophia ex irino aut successiva,H21
"Vel POLYARTHRITIS arthritis, ARTICULARIS",M06
Papillaris vel folliculorum glandulae carcinoma,C73
"Leprosy, aut confinio dimorphous",A30
"Refractioni ei, neque accommodationem aliquam inordinationem",H52
Vel earundem VARICUS Valva,Q22
De LAQUEUS pueriles aut congenita ano est,Q42
"CAKUT et absque temperatione adaugeatur, aut abnormalities",Q60
congenita aut pueriles mane syndrome cách,E75
"Iatrógeno minus hippocampus, traumatica",E23
asymmetric naturaliter surdus vel unilateralis,H90
"Congenita illis infantilis vel districtione, pyloron",Q40
quantitatis et qualita defectum alpha dystroglycan,G71
Aut macula CYSTA foraminis,H35
Fusum et / vel Epithelioid Cell Naevus,Q82
Anisometropia seu inordinationem n aniseikonia ,H52
cum aut sine CROTAPHOS capitis sphaeram,G43
diutinae inordinatio motricium seu vocalis figurse inductam,F95
Et surdus vel sine Microtia,Q87
Hypertension aut praeexistentem superimponunt eclampsia eclampsia pre-,O14
"oculocutaneous albinism seu opticum,",E70
aut sine foramine labium et fissura palatum,Q36
aut sine foramine labium et fissura palatum,Q37
"De defectu Intentionis, diplomate sive certas, ostium secundum",Q21
Aut de tumore Burkitt lymphoma,C83
Aplasia parotidas eaque vel hypoplasia,Q10
Aplasia parotidas eaque vel hypoplasia,Q38
In I seu Myokymia sine Hypomagnesemia,G11
Alpers 'morbus causa degeneratum vel griseo-,G31
origo aberrant cursu abnormis coronariae sinistrae,Q24
"Febrem, aut typhoidearun CAELIACUS ",A01
"arx, multifocal pulmonalis aut dystonia",G24
XL Cataractam praeterfluit cum aut sine microcornea,Q12
postpartum pondus lucrum nimia hydropicus,O99
Achilles tendinitis vel bursitis,M76
Perinea superficislis; vel ipsum scrotum est penoscrotal hypospadias,Q54
"cum aut sine microcephaly chorioretinopathy, Lymphedema aut mentis retardatio",Q87
Preauricular sinus quidam sive posterior major,H60
"Frambesia, seu primaria initial",A66
Preauricular sinus quidam sive posterior major,H61
Systematia duros nequeunt movere lumbos vel systemica scleroderma,M34
Sive inordinatio purine metabolismi,E79
papillaris vel domesticam nouerant folliculorum glandulae carcinoma,C73
an autosomal dominans-nuper-rarum-genus Pelizaeus morbo Merzbacher,E75
"Vel hypoplasia femoris medialis fibulae aplasia inclinatum, oligodactyly syndrome,",Q74
Animal hypertrophy et hyperplasia inordinatio ,E25
HYSTERIA aut conversionem reactionem,F44
Clepsydra districtione vel stenosis ventris,K31
"CYSTA macula, foraminis aut pseudohole de retinae",H35
Seu in duplo sui operatus est DORV subaortic VSD,Q20
qualita et quantitatis defectibus pertinentibus ad prima alpha dystroglycan,G71
DORV fecerunt pacem cum subaortic et pulmonis cum stenosis VSD,Q20
DORV fecerunt pacem cum subaortic et pulmonis cum stenosis VSD,Q21
"In syndrome sit absitve unilobed thymus, renis et ureteris agenesis / agenesis et incrementum retardatio IUGR postulas edoceri, ",Q87
"coloboma absque oculo, cum auditu vel iniuria pertulit, foramine labium / palatum, et / aut mentis retardatio",Q12
Alii chorioretinitis seu inordinationem n retinochoroiditis ,H30
Vel defectus syndrome-Bing Taussig,Q20
Aut stabula rupta membrana mittentis sagittam fugit,H18
O Fortuna psychosis aut scriptor syndrome,R41
O Fortuna psychosis aut scriptor syndrome,F04
degeneratio maculae in posteriore seu polus n inordinatio ,H35
"cortex tracto, 'seu pulmonis morbo,",J67
Oris resolutio intestinum aut colonia,K56
Bacillus infectio aut gas gangraena,A48
degeneratio maculae in posteriore seu polus,H35
"Glucosum, intolerantia et malabsorption ",R73
cum aut sine hyperferritinemia suffusio,H26
clubfoot familiaritatem cum aut sine consociata cum argumentis membrum inferius,Q66
Or duct of Stone glandulae salivaris,K11
Stabula rupta membrana vel mittentis sagittam fugit scriptor,H18
Surditas auditus perceptivum damnum,H90
Surditas auditus perceptivum damnum,H91
Verum seu hermaphroditism Wilms tumor et Pseudo-,N04
"Aut mentis retardatio et sine Craniofacial Dysmorphism, Coloboma oculi, aut abnormes corpus callosum",Q87
indicium vel medicamento abstinentia syndrome,P96
Ostial atresia vel stenosis coronarius,Q24
Alius sulcus originem dextram laevamque aorta,Q25
II vel hypoplasia Foveal et sine Misrouting nervi optici et / aut anterior agenesis,Q15
Invagination intestinum aut colonia ab,K56
"Sneddon syndrome, aut morbus Wilkinson",L13
Vel sine Paraarteriolar retinitis pigmentosa et Conservationem Spermatophyta Epitelio retinae,H35
"Carcinoma in situ, sive iecur n viarum biliarium Malignant ratio inordinatio ",D01
"SYPHILIS in muco involuta tunicas pellis, vel secundarium n inordinatio ",A50
"Tortam intestinum, alvum, vel colonia",K56
"Scleroderma, aut locales circumscribi",L94
Reliquit bundle hemiblock genere aut obstructionum ,I44
SYPHILIS cutis et mucosae membranae vel secundarium,A50
"Et periphericis neuropathia, aut sine X SPASTICUS Paraplegia",G11
"Cornea Dystrophy, punctata, aut nodular",H18
Robertson Ergile rei vel auditor nonsyphilitic,H57
Neue impediant aut de collo vesicae foramen vesicourethral,N32
"atrial septal defect VII, cum vel sine macula VULGATE conduction",Q21
"Myopathy, Myofibrillar, et non sine Cataractam praeterfluit et / aut Cardiomyopathy",G71
"Cordis, sine macula vel anomalia Axenfeld Rieger / vel audientibus amisso sensorineural",Q13
Carcinoma in situ aut pulmone tracheae n inordinatio ,D02
"Polydactyly, foramine labium / palatum aut massam Lingual et psychomotor Retardation",Q04
"Quod Summissoque Bethsabee in femurs, vel hypoplasia aplasia fibulae anterius est, cum argumentis et digital",Q74
malignum aut pulmone tracheae n inordinatio ,C34
"neoplasm of malignum aut pulmone, non specificatus inordinatio ",C34
malignum aut pulmone tracheae,C34
Morbus est aut cum sequelis ad fetum Hemolytic Natum,P55
"Candidal, n vulvovaginitis et ceruicem ",B37
"vaginae enterocele, congenita et acquiritur",N81
"vaginae enterocele, congenita et acquiritur",K46
"XLVI, ex Albo Composito XY Enchiridion reperirent nec LHB minus quadrato LH;",Q56
II Cataractam praeterfluit multa cum aut sine microcornea types,Q12
III Cataractam praeterfluit multa cum aut sine microcornea types,Q12
IV vel plures ex absque microcornea Cataractam praeterfluit types,Q12
IX cum vel sine multa Cataractam praeterfluit types microcornea,Q12
tracheoesophageal aut fistulam sine esohageal atresia,Q39
1C et dilatata cardiomyopathy vel sinistram non ventriculorum noncompaction,I42
"IODUM cumulus, Transport, vel defectu Trapping",E03
XXI Cataractam praeterfluit multa cum aut sine microcornea types,Q12
XXXIV Cataractam praeterfluit multa cum aut sine microcornea types,Q12
sine sordibus exiguum vasculum cerebrum morbo oculorum vel cum anomaliis,I67
"Yl amino acidum metabolismi inordinatio sulphuris Cytosolic coetus transferre,",E72
dilatatum est 1AA cardiomyopathy vel sinistram non ventriculorum noncompaction,I42
"Dystonia, Dopa, dociles, et non sine Hyperphenylalaninemia, Autosomal Recessive",E70
Ectropion vel inferiori labio fissura palatum,Q87
"Recent pede cohorte, nec totalis subtotal",H33
"Et surditas, congenita, vel Unilateralis Asymmetric",H90
Musculus ATROPHIA et os ad Cutaneous hemangioma,Q87
alioqui brutum habeatur: endometrial / n vteri vel endometrial ,N84
"Syndrome, faucibus vel foramine labium inferius Ectropion",Q87
"I cataracta, multa sunt genera, cum aut sine microcornea",Q12
"III Cataractam praeterfluit, Types etext Notes Multiple, et non sine Microcornea",Q12
"IV Cataractam praeterfluit, Types etext Notes Multiple, et non sine Microcornea",Q12
"IX Cataractam praeterfluit, Types etext Notes Multiple, et non sine Microcornea",Q12
Musculus infirmitate vel molli cardiomyopathy dilatatur proximales,I42
adsiduis contentionibus aut incipiendis maintaining de somno inordinatio,G47
"XXI Cataractam praeterfluit, Types etext Notes Multiple, et non sine Microcornea",Q12
"XXXIV Cataractam praeterfluit, Types etext Notes Multiple, et non sine Microcornea",Q12
"et sine brevi, costa thoracicae DYSPLASIA in polydactyly",Q77
I prima lateralis dyskinesia cum aut sine situs inversus,Q34
sacralis lateralis II primaria dyskinesia cum aut sine situs inversus,Q34
sacralis lateralis aut sine primaria dyskinesia III de situs inversus,Q34
sacralis lateralis IV prima dyskinesia cum aut sine situs inversus,Q34
VII de situs inversus seu absque dyskinesia prima sacralis lateralis,Q34
sacralis lateralis prima dyskinesia VIII cum aut sine situs inversus,Q34
IX cum vel sine situs inversus dyskinesia prima sacralis lateralis,Q34
adsiduis contentionibus aut incipiendis inordinatio ex uigilantia lentitudineque maintaining,G47
"Et Microphthalmia Coloboma, vel sine Rhizomelic In Osseus Dysplasia",Q87
masculum infecunditate azoospermia vel in uno ex gene mutationem oligozoospermia,n46
atresia vel stenosis congenitales venarum pulmonalium,q26
Silica Pneumoconiosis ex aliis aut silicates,J62
Vel ex contagione idiopathicis BCG plexo mycobacteria,D84
X de situs inversus seu absque dyskinesia prima sacralis lateralis,Q34
sacralis lateralis prima dyskinesia XIII et non cum situs inversus,Q34
XIV de situs inversus seu absque dyskinesia prima sacralis lateralis,Q34
sacralis lateralis aut sine primaria dyskinesia XV de situs inversus,Q34
XVI de situs inversus seu absque dyskinesia prima sacralis lateralis,Q34
XVII de situs inversus seu absque dyskinesia prima sacralis lateralis,Q34
XVIII de situs inversus seu absque dyskinesia prima sacralis lateralis,Q34
XIX de situs inversus seu absque dyskinesia prima sacralis lateralis,Q34
sacralis lateralis prima XX dyskinesia cum aut sine situs inversus,Q34
XXII de situs inversus seu absque dyskinesia prima sacralis lateralis,Q34
XXIII de situs inversus seu absque dyskinesia prima sacralis lateralis,Q34
"XXV, cum aut sine situs inversus dyskinesia prima sacralis lateralis",Q34
sacralis lateralis prima dyskinesia XXVI cum aut sine situs inversus,Q34
XXVIII prima lateralis dyskinesia cum aut sine situs inversus,Q34
"Cardiomyopathy, dilatetur, & nulla vel mitis et musculus infirmitate proximalis",I42
"et sine brevi, costa thoracicae DYSPLASIA in I polydactyly",Q77
"et sine brevi, costa thoracicae DYSPLASIA in II polydactyly",Q77
"et sine brevi, costa thoracicae DYSPLASIA in III polydactyly",Q77
"et sine brevi, costa thoracicae DYSPLASIA in IV polydactyly",Q77
"et sine brevi, costa thoracicae DYSPLASIA in V polydactyly",Q77
"et sine brevi, costa thoracicae DYSPLASIA in VI polydactyly",Q77
"Facialis Paralysi, congenitae, unilateralis sive bilateralis",Q87
Generativus visual agro coarctationem seu angustiam dolorificam,H53
Angiokeratoma Corporis II hypogonadotropic cum aut sine anosmia,E23
"Sacralis lateralis Dyskinesia: Prima, II, vel sine Cum situs inversus",Q34
"Sacralis lateralis Dyskinesia: Prima, III, Cum situs inversus seu Sine",Q34
"Sacralis lateralis Dyskinesia: Prima, IV, Cum situs inversus seu Sine",Q34
Sacralis lateralis Dyskinesia: Prima: VII: Cum Sine aut Situs Inversus,Q34
"Sacralis lateralis Dyskinesia: Prima, VIII, vel sine Cum situs inversus",Q34
"Sacralis lateralis Dyskinesia: Prima, IX, vel sine Cum situs inversus",Q34
"e materiis doctissimus Ettmullerus, cibum aut vi sinthomatis",J69
"NEPHRITIS, familiaris, aut surditas, quae sine defectu oculi",I15
Lissencephaly genus vel II sine musculorum oculi involvement,Q04
Angiokeratoma Corporis XXIII hypogonadotropic cum aut sine anosmia,Q56
"Sacralis lateralis Dyskinesia: Prima, X, Cum situs inversus seu Sine",Q34
"Sacralis lateralis Dyskinesia: Prima, XIII, non sine Cum situs inversus",Q34
Sacralis lateralis Dyskinesia: Prima: XIV: et sine seu situs inversus,Q34
"Sacralis lateralis Dyskinesia: Prima, XV, Cum situs inversus seu Sine",Q34
Sacralis lateralis Dyskinesia: Prima: XVI: Cum Sine aut Situs Inversus,Q34
"Sacralis lateralis Dyskinesia: Prima, XVII, et sine seu situs inversus",Q34
Sacralis lateralis Dyskinesia: Prima: XVIII: Cum Sine aut Situs Inversus,Q34
"Sacralis lateralis Dyskinesia: Prima, XIX: Cum Sine aut Situs Inversus",Q34
Sacralis lateralis Dyskinesia: Prima: XX: et sine seu situs inversus,Q34
Sacralis lateralis Dyskinesia: Prima: XXII: et sine seu situs inversus,Q34
Sacralis lateralis Dyskinesia: Prima: XXIII: an et sine Situs Inversus,Q34
Sacralis lateralis Dyskinesia: Prima: XXV: et sine seu situs inversus,Q34
"Sacralis lateralis Dyskinesia: Prima, XXVI, an et sine Situs Inversus",Q34
Sacralis lateralis Dyskinesia: Prima: XXVIII: et sine seu situs inversus,Q34
Sacralis lateralis Dyskinesia: Prima: XXX: In sine seu situs inversus,Q34
"VII hypomyelinating leukodystrophy cum aut sine oligodontia et Angiokeratoma Corporis, aut hypogonadotropic",E75
"VII hypomyelinating leukodystrophy cum aut sine oligodontia et Angiokeratoma Corporis, aut hypogonadotropic",G11
"VIII hypomyelinating leukodystrophy cum aut sine oligodontia et Angiokeratoma Corporis, aut hypogonadotropic",G11
"Osteochondrosis: Nihil omnino mercedis vel Iuvenalibus sicut adultus, qui locum non specificatarum",M93
"Osteochondrosis: Nihil omnino mercedis vel Iuvenalibus sicut adultus, qui locum non specificatarum",M92
"facies auricularis ossis abnormitates, cum foramine labium et palatum, absque temperatione adaugeatur abnormitates scindebant syndrome",Q87
Et crura sine summa cutis congenita,Q84
"Et Chorioretinopathy et sine Microcephaly aut mentis retardatio, autosomal dominant",Q87
"ob maculam, corruptionem ab CYSTA, aut pseudohole inordinatio foraminis ",H35
genitale maris tractum et malignum,C63
"Cum sine exterioribus onychodystrophy phalanges, vel hypoplasia Anonychia",Q84
"Cum sine exterioribus onychodystrophy phalanges, vel hypoplasia Anonychia syndrome",Q84
"Sine labore aut paroxysmal-impetravisset, et Dystonia comitialis, qualis / aut hemolytic anemia",G24
debitum ad masculum infecunditate gonadal agenesis inordinatio aut semini,n46
Cobblestone non lissencephaly sive musculorum oculi involvement,Q04
"Imperfecta Amelogenesis, Hypoplastic, et Openbite Malocclusion vel sine, Autosomal Recessive",K00
Kernicterus isoimmunization propter caloris fetus et neonati,P57
"Dyserythropoietic anemia, congenita, vel Hibernica Weatherall Type",D56
aut congenita anomalias cum aliis absque controversia nati secretoriorum sodium fluxus III,P78
"Cum Exercise-ductus aut paroxysmal Dyskinesia sine comitialis, qualis / aut hemolytic anemia",G24
"Cornea Dystrophy, Francois-Neetens fuerint lita",H18
I Neurofibromatosis genus deletionem intragenic vel propter mutationem NF1,Q85
Bis cum ventriculo committitur vel ventriculorum septalis subaortic duplicem defectum exitus ius,Q20
Bis cum ventriculo committitur vel ventriculorum septalis subaortic exitum gemino vitio dextrum thoracis stenosis,Q20
Bis cum ventriculo committitur vel ventriculorum septalis subaortic exitum gemino vitio dextrum thoracis stenosis,Q21
"Masculum infecunditate agenesis testium vel propter inordinationem semine,",n46
"Infection, suilla intestinum Taenia solium ",B69
De Recklinghausen morbo debitum ad mutationem seu NF1 deletionem intragenic,Q85
"autosomal recessive amyelinating neuropathia, aut congenita hypomyelinating",G60
"morbus caducus, arx, cum vel sine oratione et inordinatio mentis retardatio",E72
Male pseudohermaphroditismus defectus debita ad LH reperirent nec LHB,Q56
Sulcus sinus cavernosum sive inflammatio specificae orbitalis,H49
"Cardiomyopathy, familiaris Hypertrophic: XXIII: an et sine Ventricular Noncompaction",I42
"XLVI, ex Albo Composito XY Enchiridion Luteinizing hormone subunit beta Luteinizing hormone reperirent nec diminutum",Q56
"Pelizaeus, Merzbacher Morbus quoque pestifer autosomal dominant vel Late-CONREPTIO Type",E75
"Pelizaeus, Merzbacher Morbus quoque pestifer autosomal dominant vel Late-CONREPTIO Type: aliquando",E75
"Classic paraneoplastic limbic ENCEPHALITIS, cum vel sine intracellular antigens",G13
"CARDIACUS ulceris foramen vel acutis sine sanguinis mentione, nulla facta mentione neue impediant",K25
"Atresia vel stenosis Ventricular septal defect et pulmonis, de dextraposition arteriae et hypertrophy de dextro ventriculo;",Q21
"Cutaneous et plures I Tuba Leiomyomata, et renalis vel sine Carcinoma",C64
"Distemperantia pulmonis cum aut sine controversia nati hypothyroidism, et Choreoathetosis",E03
"Nonsuppurative otitis media, nec specificatus in acutis vel chronica",H65
agenesis vel hypoplasia glandulae ex naturali hypothyroidism,E03
"Medicamento dependentiam in graviditate, partu vel in discrimine puerperium",O99
"Aegritudinis animi in graviditate, partu vel in discrimine puerperium",O99
"longos CARDIACUS ulceris foramen nec sine sanguinis mentione facta, cum obstructione",K25
iecoris malignum non certa est sive primaria secundarium,C22
"muscular dystrophy dystroglycanopathy, aut sine controversia nati sunt mentis retardatio, genus B, V",G71
"XLVI, ex Albo Composito XY sexus progressionem inordinatio ex defectu LHB reperirent nec quadrato LH;",Q56
"Proprietates cordis et mentis retardatio faciei Features cum aut sine Vitia,",Q87
"aut acuti gastrojejunal ulceris foramen sine sanguinis mentione, nulla facta mentione neue impediant",K28
"gestational diabete in graviditate, partu vel in discrimine puerperium",O24
Aut cum plurimum craniocervical Dystonia Torsion primo impetu superioris,G24
congenita abnormalities epithelii oris et domesticam nouerant implacabiles cernebam ventris proluvies epithelial,P78
"ceruicis incompetentem declaret in graviditate, partu vel in discrimine puerperium",N88
"localized myxedematosus lichenas et systemica salubria, vel granulosus gammopathy",L98
Et cum vitium est intellectualis aut sine iniuria pertulit lingua features autistic,Q87
congenita anomalias cum renibus et vesica vel oculorum tractu abnormalities,Q60
"gastrojejunal inveterata ulceris foramen nec sine sanguinis mentione, nulla facta mentione neue impediant",K28
labium malignum non inferior superiorem speciem,C00
"Toxemia convulsionibus in graviditate, partu vel discrimine puerperium",O15
"leukodystrophy, et SPASTICUS dysmyelinating paraparesis cum aut sine dystonia",G11
"inclusion myopathy corporis morbo regulus Pagettus in primo congressu hostem, cum aut sine frontotemporal dementia",G71
"Oophoritis salpingitis, et vivis coloribus non certa, acutis vel inveterata",N70
"Leukodystrophy, Dysmyelinating et Spastic Paraparesis et non sine Dystonia",G11
autosomal recessive amelogenesis imperfecta Hypoplastic cum aut sine openbite malocclusion,K00
neuroendocrine tumorem appendicula distinguuntur tam humili gradus intermedii,C18
neuroendocrine tumorem appendicula distinguuntur tam humili gradus intermedii,D37
Male pseudohermaphroditismus ex defectu subunit beta Luteinizing hormone reperirent nec Luteinizing hormone,Q56
"Contra intestinorum atresia, et Tullius / aut SEDITIOSUS INTESTINUM Morbos et non sine Deficientia immunalis",Q43
"Contra intestinorum atresia, et Tullius / aut SEDITIOSUS INTESTINUM Morbos et non sine Deficientia immunalis",Q82
"Mentis retardatio, microcephaly et facialis features et distincta, aut morbus sine Hirschsprung",Q43
Hypopigmentation vorwiegend et punctatis vel sine Ectopic Palmoplantar epidermidis et Calcificatio,Q82
"Impar deperditionem DNA syndrome, Encephalomyopathic Forma Ordinatis, eo vel sine Cum methylmalonic Aciduria, Autosomal Recessive, Sucla2-Related",G71
"microcephaly, mentis retardatio, et vultus featrues distincta, cum vel sine morbo Hirschprung",Q43
"Microcephaly, mentis retardatio, et lib facialis features, et Hirschsprung vel sine Morbus",Q43
pars oralis malignum labii superioris inferiorem sive diserte,C00
"XLVI, ex Albo Composito XY sexus progressionem inordinatio ex defectu subunit beta Luteinizing hormone reperirent nec Luteinizing hormone",Q56
et argumentis breviter digital Fissura et descendens pharynx atresia vel duodeni,Q87
Yaba,B08
MGA3,E71
PRESSIO,E71
MCAD,E71
MISSA,E71
II Cor,E71
MADD,E71
nald,E71
Mgoa,G43
Mgr4,G43
Boop,J84
NCHI,J84
NEHI,J84
TTTS,O43
kuru,A81
WNND,A92
WNNS,A92
ABPA,B44
BCLL,C91
ANLL,C92
aCML,C92
APML,C92
JCML,C93
JMML,C93
AMKL,C94
AFLH,D47
GLNH,D47
AT3D,D68
CIMF,D75
ALPIS,D89
NTIS,E07
I Fh,E26
MEN1,E31
CDSP,E71
SPCD,E71
OCRL,E72
GSD2,E74
GSD5,E74
GSD6,E74
GSD7,E74
MPS3,E76
MPS7,E76
BTHS,E78
MGA2,E78
slos,E78
XLHR,E83
Hooe,E85
placito,E85
A1AD,E88
AATD,E88
PTSD,F43
DSPD,G47
DSPs,G47
ASPS,G47
ISWD,G47
OSAS,G47
CIDP,G61
LEMS,G70
hIBM,G72
IBM2,G72
sIBM,G72
porcorum hara,H00
FCED,H18
FECD,H18
MECD,H18
KTCN,H18
CACD,H31
févr,H35
LHON,H47
ACHM,H53
LBBB,I44
LQTS,I45
Hooe,I68
Sars,J12
ABPA,J99
Nash,K75
JPsA,L40
placito,L99
PIRA,M02
JPsA,M09
PPHN,P29
SHFM,Q71
IV Nf,Q85
BBS1,Q87
BBS2,Q87
BBS3,Q87
BBS4,Q87
BBS5,Q87
BBS6,Q87
BBS7,Q87
BBS8,Q87
BBS9,Q87
BRRS,Q87
Rmss,Q87
ulcus,A42
yaws,A66
noma,A69
ANUG,A69
RMSF,A77
SSPE,A81
Zika,A92
CHHF,A96
CCHF,A98
HFRS,A98
zona,B02
verrucula eminet,B07
HFMD,B08
CEBV,B27
mono,B27
Pfbi,B50
FHCC,C22
HNEC,C22
pets,C25
gant,C26
SUMMA,C26
WDFA,C34
Ess1,C44
MSSE,C44
BELLUM,C49
ASPS,C49
ATRT,C49
DDLs,C49
DFSP,C49
RMS2,C49
RTPS,C49
WDLS,C49
gant,C49
SUMMA,C49
SCCB,C67
AMOA,C71
EFTs,C71
APAC,C74
CHDM,C76
NSHD,C81
NSHL,C81
MCHL,C81
NMZL,C83
SLVL,C83
SMZL,C83
PMBL,C83
HVLL,C84
ALCL,C84
sACL,C84
PIOL,C85
PMBL,C85
EATL,C86
Ettl,C86
AMML,C92
CMML,C93
APMF,C94
ANKL,C94
AAPC,D12
AFAP,D12
FAP3,D12
HFAS,D12
HMPS,D12
PPAP,D12
KTOC,D16
Mich,D18
Pich,D18
PILA,D18
PLENUS,D18
NCMS,D22
Mft1,D23
scap,D23
VPTR,D31
FIPA,D35
NFPA,D35
PMCD,D36
psst,D39
Sega,D43
PTPR,D44
MEN1,D44
MEN2,D44
men4,D44
RAEB,D46
RCMD,D46
CMPD,D47
CIMF,D47
CEDS,D47
CHAI,D47
Dald,D47
PTLD,D47
Mga1,D51
GSSD,D55
TPID,D55
ATRX,D56
AIHA,D59
Caha,D59
Waha,D59
CAMT,D61
Arsiae,D64
SIFD,D64
AISA,D64
RARS,D64
Bdet,D68
AVWS,D68
CAPS,D68
HMWK,D68
IgAV,D69
TCPT,D69
XDAT,D69
XLTT,D69
SCTS,D69
VWDP,D69
rald,D72
IGHM,D80
CIDX,D81
IMD8,D81
Xcid,D81
IMD9,D81
Wilm,D81
XLP1,D82
XLP2,D82
CVID,D83
C4AD,D84
C4BD,D84
CFDD,D84
CFID,D84
CFPD,D84
hane,D84
ICF2,D84
ICF3,D84
ICF4,D84
MSMD,D84
HCDD,D89
LCDD,D89
FIDD,E00
TDH1,E03
AHDS,E03
chte,E03
FMNG,E04
MNG1,E04
PRTH,E05
Thome ffrankeleyn,E11
MIDD,E13
WFS1,E13
WFS2,E13
WFSL,E13
EIHI,E16
HHF1,E16
HHF3,E16
HHF5,E16
HHF7,E16
PHHI,E16
PHP2,E20
PPHP,E20
HYPX,E20
Nsph,E21
HPRL,E22
Mattaeum,E22
FIGD,E23
HH10,E23
HH11,E23
HH12,E23
HH13,E23
HH14,E23
HH16,E23
HH17,E23
HH18,E23
HH19,E23
HH20,E23
HH21,E23
HH22,E23
IGHD,E23
KAL4,E23
KAL5,E23
KAL6,E23
MRGH,E23
HH24,E23
PSIS,E23
MMAD,E24
GCCR,E25
APAC,E26
"Phua,",E26
BSND,E26
BMAH,E27
Pco1,E28
PCOS,E28
AEXS,E30
FMPP,E30
APS3,E31
APS4,E31
DMSD,E31
IPEX,E31
PGAS,E31
XPID,E31
GHDP,E34
GHIP,E34
HGPS,E34
Ashburn,E34
MDPL,E34
NGPS,E34
LEPD,E66
mHPA,E70
mPKU,E70
THBD,E70
aestimandum bads,E70
HPS2,E70
OCA1,E70
OCA6,E70
OCA7,E70
BTHS,E71
DCMA,E71
MGA1,E71
MGA2,E71
MGA4,E71
MGA5,E71
MGA7,E71
LCAD,E71
cblG,E72
HMAE,E72
HMAG,E72
ISOD,E72
MCDU,E72
MRT8,E72
I Cor,E72
Ga III,E72
CCDS,E72
HHF6,E72
APBD,E74
APBN,E74
CISD,E74
csid,E74
GLYS,E74
ML IV,E75
ADLD,E75
ALSP,E75
cách,E75
CLWM,E75
FPSG,E75
et DG,E75
GPSC,E75
HABC,E75
HBSL,E75
HDLS,E75
HLD1,E75
HLD2,E75
HLD3,E75
HLD4,E75
HLD6,E75
HLD7,E75
HLD9,E75
LBSL,E75
NPC1,E75
NPC2,E75
PCWH,E75
PMLD,E75
morsus Altat lamina,E75
ANCL,E75
CLN1,E75
CLN2,E75
CLN3,E75
cln5,E75
CLN6,E75
CLN7,E75
CLN8,E75
CLN9,E75
EPMR,E75
INCL,E75
JNCL,E75
MPS2,E76
MPS6,E76
MPS9,E76
M III,E77
